datetime,Aqara_room,Aqara_supply,Aqara_return,Sonoff,Shelly_supply,Shelly_return,Shelly_window,Aqara_thermostat,Setpoint,shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_radiation (W/m²),direct_normal_irradiance (W/m²),temperature_2m (°C),cloud_cover (%),global_tilted_irradiance (W/m²)
2025-03-17 05:30:00,22.573636363636364,39.96,29.45,22.0875,47.878,32.6875,19.478461538461534,,23.0,0.0,0.0,0.0,0.0,-1.05,2.5,0.0
2025-03-17 05:45:00,22.572727272727278,40.2,29.29,22.1,48.31166666666667,32.776,19.5,,23.0,0.0,0.0,0.0,0.0,-1.125,3.75,0.0
2025-03-17 06:00:00,22.57181818181818,40.44,29.42875,22.1125,48.79333333333333,33.06,19.53272727272727,,23.0,0.0,0.0,0.0,0.0,-1.2,5.0,0.0
2025-03-17 06:15:00,22.57090909090909,40.02,29.5675,22.125,48.20777777777778,33.0625,19.565454545454543,,23.0,1.5,1.0,0.5,7.5,-1.275,4.0,0.65
2025-03-17 06:30:00,22.57,39.93,29.70625,22.1375,47.902,32.876666666666665,19.802,,23.0,3.0,2.0,1.0,15.0,-1.35,3.0,1.3
2025-03-17 06:45:00,22.6075,40.45,29.845,22.15,48.5,33.5,20.0625,,23.0,4.5,3.0,1.5,22.5,-1.425,2.0,1.95
2025-03-17 07:00:00,22.645,40.5,29.876666666666665,22.1625,48.52777777777778,33.44714285714286,20.0,,23.0,6.0,4.0,2.0,30.0,-1.5,1.0,2.6
2025-03-17 07:15:00,22.6825,40.55,29.90833333333333,22.175,48.85666666666666,33.22833333333333,20.43,,23.0,28.75,12.25,16.5,131.65,-1.225,0.75,9.0
2025-03-17 07:30:00,22.72,40.55,29.94,22.1875,48.426,33.672,20.673846153846156,,23.0,51.5,20.5,31.0,233.3,-0.95,0.5,15.4
2025-03-17 07:45:00,22.72,40.55,29.94,22.2,48.46,34.09,20.6225,,23.0,74.25,28.75,45.5,334.95000000000005,-0.6749999999999999,0.25,21.8
2025-03-17 08:00:00,22.72,40.55,29.94,22.2,48.9375,33.874,20.6875,,23.0,97.0,37.0,60.0,436.6,-0.4,0.0,28.2
2025-03-17 08:15:00,22.75,40.66,29.76,22.185714285714287,48.87428571428571,33.18833333333333,20.666666666666668,,23.0,131.75,42.75,89.0,493.4500000000001,0.0499999999999999,0.0,34.55
2025-03-17 08:30:00,22.7,39.575,29.58,22.17142857142857,48.44,32.94,20.64583333333333,,23.0,166.5,48.5,118.0,550.3,0.4999999999999999,0.0,40.9
2025-03-17 08:45:00,22.65,38.49,28.896666666666665,22.15714285714286,45.06254901960784,31.68722222222222,20.625,,23.0,201.25,54.25,147.0,607.15,0.9499999999999998,0.0,47.25
2025-03-17 09:00:00,22.6,33.64,27.296666666666667,22.142857142857142,37.28569230769231,29.0025,20.1875,,23.0,236.0,60.0,176.0,664.0,1.4,0.0,53.6
2025-03-17 09:15:00,22.55,31.77583333333333,25.93,22.12857142857143,37.22010204081633,26.93777777777778,,,23.0,268.75,63.0,205.75,692.5,1.725,1.0,58.375
2025-03-17 09:30:00,22.66333333333333,37.59222222222222,28.392222222222223,22.114285714285717,47.09064516129032,26.66759703493068,,,23.0,301.5,66.0,235.5,721.0,2.05,2.0,63.150000000000006
2025-03-17 09:45:00,22.776666666666667,40.37,31.32,22.1,48.625,26.39741629208357,,,23.0,334.25,69.0,265.25,749.5,2.375,3.0,67.925
2025-03-17 10:00:00,22.89,37.99444444444444,31.315,22.125,41.61557692307692,26.127235549236467,,,23.0,367.0,72.0,295.0,778.0,2.7,4.0,72.7
2025-03-17 10:15:00,22.87,33.102222222222224,28.611666666666668,22.15,34.606153846153845,26.441951107951567,,,23.0,392.75,73.75,319.0,793.125,2.9250000000000003,3.25,76.15
2025-03-17 10:30:00,22.72,29.322000000000003,26.636666666666667,22.175,31.344583333333333,26.756666666666664,,,23.0,418.5,75.5,343.0,808.25,3.1500000000000004,2.5,79.6
2025-03-17 10:45:00,22.57,27.133333333333336,25.32,22.2,28.020952380952384,25.875454545454545,,,23.0,444.25,77.25,367.0,823.375,3.375,1.75,83.05
2025-03-17 11:00:00,22.42,25.52333333333333,24.245,22.025,25.9792125984252,24.6875,,,23.0,470.0,79.0,391.0,838.5,3.6,1.0,86.5
2025-03-17 11:15:00,22.38,24.23,23.44,21.85,23.7838961038961,23.811666666666667,,,23.0,486.25,80.25,406.0,845.525,3.825,2.5,88.75
2025-03-17 11:30:00,22.25333333333333,23.46,22.93,21.675,23.71269662921348,23.25,,,23.0,502.5,81.5,421.0,852.55,4.05,4.0,91.0
2025-03-17 11:45:00,22.126666666666665,23.18,22.675,21.5,23.48636363636364,22.876666666666665,,,23.0,518.75,82.75,436.0,859.575,4.275,5.5,93.25
2025-03-17 12:00:00,22.0,22.91,22.42,21.425,23.038,22.56,,,20.0,535.0,84.0,451.0,866.6,4.5,7.0,95.5
2025-03-17 12:15:00,21.953333333333333,22.65,22.28,21.35,22.75,22.315,,,20.0,540.25,84.25,456.0,868.825,4.725,13.25,98.6
2025-03-17 12:30:00,21.906666666666663,22.39,22.151666666666667,21.275,22.56,22.12,,,20.0,545.5,84.5,461.0,871.05,4.95,19.5,101.7
2025-03-17 12:45:00,21.86,22.45,22.023333333333333,21.2,22.47230769230769,22.0,,,20.0,550.75,84.75,466.0,873.275,5.175000000000001,25.75,104.8
2025-03-17 13:00:00,21.78,22.29,21.895,21.15,22.35105263157895,21.94,,,20.0,556.0,85.0,471.0,875.5,5.4,32.0,107.9
2025-03-17 13:15:00,21.723333333333333,22.13,22.24708333333333,21.1,22.2665,21.88,,,20.0,548.5,84.75,463.75,870.075,5.550000000000001,25.25,162.20000000000002
2025-03-17 13:30:00,21.666666666666668,21.97,22.599166666666665,21.05,22.129166666666663,21.75,,,20.0,541.0,84.5,456.5,864.65,5.7,18.5,216.5
2025-03-17 13:45:00,21.61,21.87,22.95125,21.0,22.125,21.62,,,20.0,533.5,84.25,449.25,859.2249999999999,5.85,11.75,270.8
2025-03-17 14:00:00,21.73,25.9,23.30333333333333,21.1,37.4689010989011,26.497878787878783,,,20.0,526.0,84.0,442.0,853.8,6.0,5.0,325.1
2025-03-17 14:15:00,21.85,28.555750000000003,28.0,21.2,48.06260869565217,33.54566666666667,,,22.0,508.25,83.25,425.0,843.15,6.05,6.25,368.775
2025-03-17 14:30:00,21.97,31.2115,28.536666666666665,21.3,49.562,35.06,,,22.0,490.5,82.5,408.0,832.5,6.1,7.5,412.4500000000001
2025-03-17 14:45:00,22.09,33.867250000000006,29.07333333333333,21.4,49.221818181818186,34.68833333333333,,,22.0,472.75,81.75,391.0,821.85,6.15,8.75,456.125
2025-03-17 15:00:00,22.045,36.523,29.61,21.375,43.16682926829268,32.37483870967742,,,22.0,455.0,81.0,374.0,811.2,6.2,10.0,499.8
2025-03-17 15:15:00,22.0,31.916,27.262,21.35,34.5224,28.81269230769231,,,22.0,428.5,78.75,349.75,794.6500000000001,6.175,8.0,525.8
2025-03-17 15:30:00,21.955,27.921666666666667,25.116666666666664,21.325,29.70653846153846,26.1875,,,22.0,402.0,76.5,325.5,778.1,6.15,6.0,551.8
2025-03-17 15:45:00,21.91,25.80666666666667,23.985,21.3,27.4,24.9375,,,22.0,375.5,74.25,301.25,761.55,6.125,4.0,577.8
2025-03-17 16:00:00,21.62,24.21666666666667,23.02,21.25,24.834545454545456,23.393846153846155,,,22.0,349.0,72.0,277.0,745.0,6.1,2.0,603.8
2025-03-17 16:15:00,21.33,23.06,21.98,21.200000000000003,23.687142857142856,22.313333333333333,,,22.0,316.75,68.75,248.0,715.85,5.925,3.5,602.675
2025-03-17 16:30:00,21.72,22.67,22.02,21.15,23.0,22.293333333333333,,,22.0,284.5,65.5,219.0,686.7,5.75,5.0,601.55
2025-03-17 16:45:00,21.735,22.505,22.06,21.1,22.625,22.12,,,20.0,252.25,62.25,190.0,657.55,5.575,6.5,600.425
2025-03-17 17:00:00,21.75,22.34,22.0075,20.76666666666667,22.48,22.06,,,20.0,220.0,59.0,161.0,628.4,5.4,8.0,599.3
2025-03-17 17:15:00,21.765,22.175,21.955,20.433333333333334,22.362,22.0,,,20.0,185.75,53.5,132.25,557.95,5.025,7.25,539.675
2025-03-17 17:30:00,21.78,24.92236111111111,21.9025,20.1,22.2476,21.88,,,20.0,151.5,48.0,103.5,487.5,4.65,6.5,480.05
2025-03-17 17:45:00,21.815,27.669722222222223,21.85,20.225,22.079,21.75,,,20.0,117.25,42.5,74.75,417.05,4.275,5.75,420.425
2025-03-17 18:00:00,21.85,30.41708333333333,23.744,20.35,38.14722222222223,25.934285714285718,,,20.0,83.0,37.0,46.0,346.6,3.9,5.0,360.8
2025-03-17 18:15:00,22.01,38.97,27.077142857142857,20.475,48.08952380952381,32.074375,,,20.0,63.25,28.5,34.75,264.0,3.525,3.75,275.075
2025-03-17 18:30:00,22.17,38.8125,28.87,20.6,47.75,32.337,,,22.0,43.5,20.0,23.5,181.4,3.15,2.5,189.35
2025-03-17 18:45:00,22.156666666666663,38.655,28.19,20.5,46.5625,31.5,,,22.0,23.75,11.5,12.25,98.8,2.775,1.25,103.625
2025-03-17 19:00:00,22.14333333333333,37.932,27.67,20.4,44.8125,30.313,,,22.0,4.0,3.0,1.0,16.2,2.4,0.0,17.9
2025-03-17 19:15:00,22.13,37.209,26.885,20.3,43.75,29.062,,,22.0,3.0,2.25,0.75,12.15,2.175,0.0,13.425
2025-03-17 19:30:00,22.0675,36.486,26.14,20.2,42.62538461538462,27.875555555555557,,,22.0,2.0,1.5,0.5,8.1,1.95,0.0,8.95
2025-03-17 19:45:00,22.005,35.763,25.345,20.075,40.87466666666667,26.94333333333333,,,22.0,1.0,0.75,0.25,4.050000000000001,1.725,0.0,4.475
2025-03-17 20:00:00,21.9425,35.04,24.56,19.95,40.25,26.063333333333333,,,22.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
2025-03-17 20:15:00,21.88,34.27,24.445,19.825,41.17090909090909,25.56,,,22.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0
2025-03-17 20:30:00,21.89,34.78,24.33,19.7,42.074,25.685,,,22.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0
2025-03-17 20:45:00,21.9,35.95277777777778,25.70125,19.875,42.04,25.836666666666662,,,22.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0
2025-03-17 21:00:00,21.91,37.12555555555556,27.0725,20.05,45.6064,30.795217391304345,,,22.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
2025-03-17 21:15:00,21.92,39.75,30.518,20.225,48.5,35.937777777777775,,,23.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
2025-03-17 21:30:00,22.03,39.84,30.7235,20.4,48.5625,36.52,,,23.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2025-03-17 21:45:00,22.14,39.93,30.929,20.475,48.208333333333336,36.31333333333333,,,23.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
2025-03-17 22:00:00,22.25,40.1,31.1345,20.55,48.31333333333333,36.31,,,23.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2025-03-17 22:15:00,22.38,40.27,31.34,20.625,48.78125,35.938,,,23.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2025-03-17 22:30:00,22.4,40.335,30.66,20.7,49.062,35.25,,,23.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2025-03-17 22:45:00,22.42,40.4,30.15,20.70625,48.958333333333336,34.367777777777775,,,23.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2025-03-17 23:00:00,22.44,40.3875,29.9825,20.7125,48.99142857142857,34.06333333333333,,,23.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2025-03-17 23:15:00,22.4525,40.375,29.815,20.71875,48.50857142857143,33.40625,,,23.0,0.0,0.0,0.0,0.0,0.7,0.5,0.0
2025-03-17 23:30:00,22.465,40.3625,29.59,20.725,48.66666666666666,33.31,,,23.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0
2025-03-17 23:45:00,22.4775,40.35,29.365,20.73125,48.5,33.125,,,23.0,0.0,0.0,0.0,0.0,0.7,1.5,0.0
2025-03-18 00:00:00,22.49,40.055,29.14,20.7375,48.31333333333333,32.69,,,23.0,0.0,0.0,0.0,0.0,0.7,2.0,0.0
2025-03-18 00:15:00,22.5,39.76,28.865,20.74375,47.958333333333336,32.5,,,23.0,0.0,0.0,0.0,0.0,0.7749999999999999,1.5,0.0
2025-03-18 00:30:00,22.51,39.57,28.59,20.75,47.875,32.062,,,23.0,0.0,0.0,0.0,0.0,0.85,1.0,0.0
2025-03-18 00:45:00,22.52,39.63,28.84,20.75625,48.0,32.125,,,23.0,0.0,0.0,0.0,0.0,0.925,0.5,0.0
2025-03-18 01:00:00,22.5275,39.69,29.09,20.7625,48.43666666666667,32.708333333333336,,,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-18 01:15:00,22.535,39.75,29.0275,20.76875,48.25,32.5,,,23.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0
2025-03-18 01:30:00,22.5425,39.81,28.965,20.775,48.19,32.375,,,23.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
2025-03-18 01:45:00,22.55,39.805,28.9025,20.78125,48.0625,32.125,,,23.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0
2025-03-18 02:00:00,22.555,39.8,28.84,20.7875,48.375,32.56333333333333,,,23.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
2025-03-18 02:15:00,22.56,39.795,28.96,20.79375,48.18666666666667,32.68666666666667,,,23.0,0.0,0.0,0.0,0.0,0.95,2.5,0.0
2025-03-18 02:30:00,22.565,39.79,29.08,20.8,48.125,32.5,,,23.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2025-03-18 02:45:00,22.57,39.78666666666667,29.2,20.7125,48.09375,32.75,,,23.0,0.0,0.0,0.0,0.0,1.05,7.5,0.0
2025-03-18 03:00:00,22.59,39.78333333333333,29.2475,20.625,48.0625,32.375,,,23.0,0.0,0.0,0.0,0.0,1.1,10.0,0.0
2025-03-18 03:15:00,22.61,39.78,29.295,20.5375,48.19,32.06333333333333,,,23.0,0.0,0.0,0.0,0.0,1.175,32.5,0.0
2025-03-18 03:30:00,22.63,38.970416666666665,29.3425,20.450000000000003,48.362,32.59,,,23.0,0.0,0.0,0.0,0.0,1.25,55.0,0.0
2025-03-18 03:45:00,22.575,38.160833333333336,29.39,20.3625,48.375,33.125,,,23.0,0.0,0.0,0.0,0.0,1.325,77.5,0.0
2025-03-18 04:00:00,22.52,37.35125,28.335,20.275,44.33050847457627,31.562608695652177,,,23.0,0.0,0.0,0.0,0.0,1.4,100.0,0.0
2025-03-18 04:15:00,22.465,33.891666666666666,27.02333333333333,20.1875,38.75,28.875,,,22.0,0.0,0.0,0.0,0.0,1.5499999999999998,97.5,0.0
2025-03-18 04:30:00,22.41,32.910000000000004,25.72,20.1,39.35117647058824,26.937272727272727,,,22.0,0.0,0.0,0.0,0.0,1.7,95.0,0.0
2025-03-18 04:45:00,22.44333333333333,34.725,25.03,20.25,42.375,26.146666666666665,,,22.0,0.0,0.0,0.0,0.0,1.85,92.5,0.0
2025-03-18 05:00:00,22.476666666666667,38.26777777777777,26.584000000000003,20.4,46.98936170212766,30.098214285714285,,,22.0,0.0,0.0,0.0,0.0,2.0,90.0,0.0
2025-03-18 05:15:00,22.51,40.915,29.683333333333334,20.55,50.10714285714285,35.2435,,,23.0,0.0,0.0,0.0,0.0,2.125,85.0,0.0
2025-03-18 05:30:00,22.5575,41.47,31.54,20.7,50.12571428571429,36.5,,,23.0,0.0,0.0,0.0,0.0,2.25,80.0,0.0
2025-03-18 05:45:00,22.605,41.51,31.4325,20.825,50.06166666666667,36.31,,,23.0,0.0,0.0,0.0,0.0,2.375,75.0,0.0
2025-03-18 06:00:00,22.6525,41.55,31.325,20.95,50.43473684210526,36.125,,,23.0,0.0,0.0,0.0,0.0,2.5,70.0,0.0
2025-03-18 06:15:00,22.7,41.255,31.2175,21.075,50.0625,35.875,,,23.0,1.5,1.25,0.25,3.575,2.525,58.75,0.775
2025-03-18 06:30:00,22.795,40.96,31.11,21.2,49.55,35.438,,,23.0,3.0,2.5,0.5,7.15,2.55,47.5,1.55
2025-03-18 06:45:00,22.89,40.75,30.815,21.275,49.126,34.875,,,23.0,4.5,3.75,0.75,10.725,2.575,36.25,2.325
2025-03-18 07:00:00,22.895,40.54,30.52,21.35,48.94,34.18714285714286,,,23.0,6.0,5.0,1.0,14.3,2.6,25.0,3.1
2025-03-18 07:15:00,22.9,40.45,29.8,21.425,48.5625,33.375,,,23.0,24.5,15.0,9.5,72.89999999999999,2.85,23.5,9.95
2025-03-18 07:30:00,22.946666666666665,39.92,29.48,21.5,48.419285714285714,32.666666666666664,,,23.0,43.0,25.0,18.0,131.5,3.1,22.0,16.8
2025-03-18 07:45:00,22.99333333333333,40.17,29.085,21.35,48.37545454545455,32.5,,,23.0,61.5,35.0,26.5,190.1,3.35,20.5,23.65
2025-03-18 08:00:00,23.04,37.438,28.69,21.2,42.83054794520548,31.06263157894737,,,23.0,80.0,45.0,35.0,248.7,3.6,19.0,30.5
2025-03-18 08:15:00,22.8775,32.29666666666667,27.032,21.05,34.83673469387755,28.625,,,20.0,110.25,56.75,53.5,286.9,3.975,29.25,39.4
2025-03-18 08:30:00,22.715,28.32333333333333,25.505,20.9,30.062592592592598,26.5,,,20.0,140.5,68.5,72.0,325.1,4.35,39.5,48.3
2025-03-18 08:45:00,22.5525,25.885,24.445,20.7,27.004047619047626,25.06222222222222,,,20.0,170.75,80.25,90.5,363.3,4.725,49.75,57.2
2025-03-18 09:00:00,22.39,24.88,23.64,20.5,25.230882352941176,24.125,,,20.0,201.0,92.0,109.0,401.5,5.1,60.0,66.1
2025-03-18 09:15:00,22.28,24.1,23.14,20.3,23.47492857142857,23.438,,,20.0,230.0,96.0,134.0,436.65,5.375,64.25,71.0
2025-03-18 09:30:00,22.17,23.32,22.61,20.1,23.57684210526316,22.936666666666667,,,20.0,259.0,100.0,159.0,471.8,5.65,68.5,75.9
2025-03-18 09:45:00,22.06,23.04,22.775,20.325000000000003,23.27,22.625,,,20.0,288.0,104.0,184.0,506.9500000000001,5.925,72.75,80.8
2025-03-18 10:00:00,21.95,30.276190476190475,22.94,20.55,38.18411764705883,23.43764705882353,,,20.0,317.0,108.0,209.0,542.1,6.2,77.0,85.7
2025-03-18 10:15:00,22.1,37.3,24.473333333333333,20.775,45.97904761904762,26.861621621621623,,,20.0,329.25,126.0,203.25,505.0,6.4,79.0,95.925
2025-03-18 10:30:00,22.25,37.33,26.57,21.0,45.06263157894737,29.58,,,20.0,341.5,144.0,197.5,467.9,6.6,81.0,106.15
2025-03-18 10:45:00,22.4,36.214,26.276666666666667,20.975,42.2552,28.812727272727276,,,21.0,353.75,162.0,191.75,430.8,6.8,83.0,116.375
2025-03-18 11:00:00,22.345,33.845,25.98333333333333,20.95,39.1875,27.437,,,21.0,366.0,180.0,186.0,393.7,7.0,85.0,126.6
2025-03-18 11:15:00,22.29,31.99,25.025,20.925,36.33904761904762,26.18777777777778,,,21.0,375.75,183.0,192.75,396.425,7.1,85.0,129.075
2025-03-18 11:30:00,22.235,30.53,24.25,20.9,34.688,25.312,,,21.0,385.5,186.0,199.5,399.15,7.2,85.0,131.55
2025-03-18 11:45:00,22.18,30.55,23.9975,20.85,34.68666666666667,24.75,,,21.0,395.25,189.0,206.25,401.875,7.300000000000001,85.0,134.025
2025-03-18 12:00:00,22.135,30.57,23.745,20.8,35.0,24.375,,,21.0,405.0,192.0,213.0,404.6,7.4,85.0,136.5
2025-03-18 12:15:00,22.09,30.59,23.65333333333333,20.75,35.438,24.2825,,,21.0,402.0,199.0,203.0,382.975,7.425000000000001,87.75,140.7
2025-03-18 12:30:00,22.045,30.61,23.561666666666664,20.7,35.662,24.19,,,21.0,399.0,206.0,193.0,361.35,7.45,90.5,144.9
2025-03-18 12:45:00,22.0,30.5025,23.47,20.65,35.31333333333333,24.25,,,21.0,396.0,213.0,183.0,339.725,7.475,93.25,149.10000000000002
2025-03-18 13:00:00,21.973333333333333,30.395,23.4325,20.6,35.06,24.186666666666667,,,21.0,393.0,220.0,173.0,318.1,7.5,96.0,153.3
2025-03-18 13:15:00,21.94666666666667,30.2875,23.395,20.55,35.06111111111111,24.12333333333333,,,21.0,364.25,224.75,139.5,257.20000000000005,7.425,97.0,156.85000000000002
2025-03-18 13:30:00,21.92,30.18,23.3575,20.5,35.062222222222225,24.06,,,21.0,335.5,229.5,106.0,196.3,7.35,98.0,160.4
2025-03-18 13:45:00,21.86,30.05,23.32,20.45,35.06333333333333,24.0,,,21.0,306.75,234.25,72.5,135.4,7.275,99.0,163.95
2025-03-18 14:00:00,21.83333333333333,29.92,23.23,20.4,34.612,23.94,,,21.0,278.0,239.0,39.0,74.5,7.2,100.0,167.5
2025-03-18 14:15:00,21.80666666666667,29.82,23.203333333333333,20.35,34.5,23.85333333333333,,,21.0,274.0,229.5,44.5,88.575,7.3,96.75,174.025
2025-03-18 14:30:00,21.78,29.3,23.176666666666662,20.3,34.75,23.777222222222225,,,21.0,270.0,220.0,50.0,102.65,7.4,93.5,180.55
2025-03-18 14:45:00,21.7375,28.78,23.15,20.15,34.625,23.70111111111111,,,21.0,266.0,210.5,55.5,116.725,7.5,90.25,187.075
2025-03-18 15:00:00,21.695,28.26,22.93,20.0,31.33816326530612,23.625,,,21.0,262.0,201.0,61.0,130.8,7.6,87.0,193.6
2025-03-18 15:15:00,21.6525,25.806,22.71,19.85,25.72989010989011,23.25,,,20.0,244.25,192.25,52.0,114.675,7.524999999999999,90.0,182.6
2025-03-18 15:30:00,21.61,24.00666666666667,22.3,19.7,23.781683168316828,22.75,,,20.0,226.5,183.5,43.0,98.55,7.449999999999999,93.0,171.6
2025-03-18 15:45:00,21.596666666666668,22.97,22.2,19.8,23.450000000000003,22.313333333333333,,,20.0,208.75,174.75,34.0,82.425,7.375,96.0,160.6
2025-03-18 16:00:00,21.58333333333333,29.16578947368421,22.726666666666667,19.9,36.726,22.625,,,20.0,191.0,166.0,25.0,66.3,7.3,99.0,149.6
2025-03-18 16:15:00,21.57,35.196666666666665,23.25333333333333,20.0,43.18105263157895,24.687391304347823,,,21.0,173.5,149.0,24.5,71.725,7.15,95.75,146.675
2025-03-18 16:30:00,21.5975,36.17,24.656666666666663,20.1,43.56222222222223,26.68777777777778,,,21.0,156.0,132.0,24.0,77.15,7.0,92.5,143.75
2025-03-18 16:45:00,21.625,34.606,24.44611111111111,20.0,40.43756097560976,26.8125,,,21.0,138.5,115.0,23.5,82.575,6.85,89.25,140.825
2025-03-18 17:00:00,21.6525,31.881666666666664,24.235555555555557,19.9,36.5,25.875,,,21.0,121.0,98.0,23.0,88.0,6.7,86.0,137.9
2025-03-18 17:15:00,21.68,30.105,24.025,19.8,34.625,25.0,,,21.0,104.75,84.0,20.75,91.875,6.525,82.25,135.05
2025-03-18 17:30:00,21.6275,30.26,23.445,19.7,34.18666666666667,24.312,,,21.0,88.5,70.0,18.5,95.75,6.35,78.5,132.2
2025-03-18 17:45:00,21.575,30.415000000000003,23.28,19.65,34.937777777777775,23.875,,,21.0,72.25,56.0,16.25,99.625,6.175,74.75,129.35
2025-03-18 18:00:00,21.5225,30.570000000000004,23.115,19.6,36.41666666666666,23.625,,,21.0,56.0,42.0,14.0,103.5,6.0,71.0,126.5
2025-03-18 18:15:00,21.47,31.43,22.95,19.55,37.675,23.75,,,21.0,43.0,32.25,10.75,81.5,5.7,59.0,99.2
2025-03-18 18:30:00,21.44,30.89,22.9575,19.5,36.25,23.94,,,21.0,30.0,22.5,7.5,59.5,5.4,47.0,71.9
2025-03-18 18:45:00,21.41,30.57,22.965,19.425,35.81,23.89666666666667,,,21.0,17.0,12.75,4.25,37.5,5.1,35.0,44.6
2025-03-18 19:00:00,21.38,30.506666666666668,22.9725,19.35,35.94,23.85333333333333,,,21.0,4.0,3.0,1.0,15.5,4.8,23.0,17.3
2025-03-18 19:15:00,21.34,30.44333333333333,22.98,19.275,35.81,23.80166666666667,,,21.0,3.0,2.25,0.75,11.625,4.5,19.25,12.975
2025-03-18 19:30:00,21.34,30.38,22.98,19.2,36.02111111111111,23.75,,,21.0,2.0,1.5,0.5,7.75,4.2,15.5,8.65
2025-03-18 19:45:00,21.34,30.38,22.98,19.2,34.4855,23.9,,,21.0,1.0,0.75,0.25,3.875,3.9,11.75,4.324999999999999
2025-03-18 20:00:00,21.69,29.567619047619047,22.93,19.0,30.386904761904763,23.625,,,21.0,0.0,0.0,0.0,0.0,3.6,8.0,0.0
2025-03-18 20:15:00,21.6525,28.75523809523809,22.880000000000003,18.8,25.583663366336637,23.313333333333333,,,20.0,0.0,0.0,0.0,0.0,3.375,6.0,0.0
2025-03-18 20:30:00,21.615,27.942857142857143,22.24,18.6,23.5069,22.812,,,20.0,0.0,0.0,0.0,0.0,3.1500000000000004,4.0,0.0
2025-03-18 20:45:00,21.5775,27.130476190476188,21.9875,18.525,23.125,22.25,,,20.0,0.0,0.0,0.0,0.0,2.9250000000000003,2.0,0.0
2025-03-18 21:00:00,21.54,26.31809523809524,21.735,18.450000000000003,22.563333333333333,21.875,,,20.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
2025-03-18 21:15:00,21.51,25.505714285714284,21.64125,18.375,22.162,21.625,,,20.0,0.0,0.0,0.0,0.0,2.5250000000000004,1.75,0.0
2025-03-18 21:30:00,21.48,24.69333333333333,21.5475,18.3,21.92678571428572,21.44,,,20.0,0.0,0.0,0.0,0.0,2.35,3.5,0.0
2025-03-18 21:45:00,21.45,23.9325,21.45375,18.275,21.822142857142858,21.5,,,20.0,0.0,0.0,0.0,0.0,2.175,5.25,0.0
2025-03-18 22:00:00,21.4275,23.171666666666667,21.36,18.25,21.685,21.405,,,20.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
2025-03-18 22:15:00,21.405,22.410833333333333,21.313333333333333,18.225,21.67571428571429,21.31,,,20.0,0.0,0.0,0.0,0.0,1.9,7.0,0.0
2025-03-18 22:30:00,21.3825,21.65,21.266666666666666,18.200000000000003,21.613571428571436,21.29,,,20.0,0.0,0.0,0.0,0.0,1.8,7.0,0.0
2025-03-18 22:45:00,21.36,21.615,21.22,18.175,21.551428571428573,21.27,,,20.0,0.0,0.0,0.0,0.0,1.7000000000000002,7.0,0.0
2025-03-18 23:00:00,21.355,21.58,21.23,18.15,21.517142857142854,21.25,,,20.0,0.0,0.0,0.0,0.0,1.6,7.0,0.0
2025-03-18 23:15:00,21.35,21.545,21.226666666666667,18.125,21.482857142857146,21.19,,,20.0,0.0,0.0,0.0,0.0,1.6,5.5,0.0
2025-03-18 23:30:00,21.345,21.51,21.223333333333333,18.1,21.44857142857143,21.168333333333337,,,20.0,0.0,0.0,0.0,0.0,1.6,4.0,0.0
2025-03-18 23:45:00,21.34,21.465,21.22,18.025,21.414285714285715,21.14666666666667,,,20.0,0.0,0.0,0.0,0.0,1.6,2.5,0.0
2025-03-19 00:00:00,21.293333333333333,21.42,21.1725,17.950000000000003,21.38,21.125,,,20.0,0.0,0.0,0.0,0.0,1.6,1.0,0.0
2025-03-19 00:15:00,21.246666666666663,21.375,21.125,17.875,21.336666666666662,21.10333333333333,,,20.0,0.0,0.0,0.0,0.0,1.6,0.75,0.0
2025-03-19 00:30:00,21.2,21.35125,21.0775,17.8,21.293333333333333,21.04833333333333,,,20.0,0.0,0.0,0.0,0.0,1.6,0.5,0.0
2025-03-19 00:45:00,21.175,21.3275,21.03,17.775,21.25,20.99333333333333,,,20.0,0.0,0.0,0.0,0.0,1.6,0.25,0.0
